account_id,district_id,frequency,Date,Account_type
2547,74,MONTHLY ISSUANCE,2018-04-28,Savings account
922,61,MONTHLY ISSUANCE,2018-04-27,Savings account
3735,1,MONTHLY ISSUANCE,2018-04-27,NRI account
3449,1,MONTHLY ISSUANCE,2018-04-27,Salary account
4423,39,MONTHLY ISSUANCE,2018-04-26,NRI account
267,38,MONTHLY ISSUANCE,2018-04-26,NRI account
3930,37,MONTHLY ISSUANCE,2018-04-25,Salary account
455,54,MONTHLY ISSUANCE,2018-04-23,Salary account
7861,34,MONTHLY ISSUANCE,2018-04-22,NRI account
819,20,MONTHLY ISSUANCE,2018-04-22,Savings account
2726,18,MONTHLY ISSUANCE,2018-04-20,Savings account
1038,64,MONTHLY ISSUANCE,2018-04-20,NRI account
5724,14,ISSUANCE AFTER TRANSACTION,2018-04-19,Savings account
3823,74,MONTHLY ISSUANCE,2018-04-19,Salary account
3321,17,MONTHLY ISSUANCE,2018-04-18,Savings account
3231,73,MONTHLY ISSUANCE,2018-04-18,Salary account
1315,13,MONTHLY ISSUANCE,2018-04-17,Salary account
1862,19,WEEKLY ISSUANCE,2018-04-15,Salary account
1309,1,MONTHLY ISSUANCE,2018-04-15,Savings account
1046,1,MONTHLY ISSUANCE,2018-04-14,NRI account
3729,31,MONTHLY ISSUANCE,2018-04-14,Salary account
3702,53,MONTHLY ISSUANCE,2018-04-13,NRI account
4852,47,MONTHLY ISSUANCE,2018-04-13,Savings account
2750,13,MONTHLY ISSUANCE,2018-04-13,NRI account
893,53,MONTHLY ISSUANCE,2018-04-12,Savings account
7815,19,WEEKLY ISSUANCE,2018-04-09,Salary account
7136,12,WEEKLY ISSUANCE,2018-04-09,Salary account
1228,62,MONTHLY ISSUANCE,2018-04-09,Salary account
206,61,MONTHLY ISSUANCE,2018-04-08,Salary account
3109,18,MONTHLY ISSUANCE,2018-04-08,NRI account
1590,77,MONTHLY ISSUANCE,2018-04-07,NRI account
7418,21,MONTHLY ISSUANCE,2018-04-07,Salary account
19,21,MONTHLY ISSUANCE,2018-04-07,Salary account
842,62,MONTHLY ISSUANCE,2018-04-07,Savings account
1821,70,MONTHLY ISSUANCE,2018-04-07,Savings account
3147,54,MONTHLY ISSUANCE,2018-04-05,Salary account
6289,64,MONTHLY ISSUANCE,2018-04-05,NRI account
2203,47,MONTHLY ISSUANCE,2018-04-04,Salary account
6910,76,MONTHLY ISSUANCE,2018-04-04,Savings account
1986,46,MONTHLY ISSUANCE,2018-04-04,Salary account
2839,70,MONTHLY ISSUANCE,2018-04-04,NRI account
1479,54,MONTHLY ISSUANCE,2018-04-04,Savings account
5126,58,MONTHLY ISSUANCE,2018-04-03,Savings account
231,22,MONTHLY ISSUANCE,2018-04-03,NRI account
248,1,MONTHLY ISSUANCE,2018-04-02,NRI account
9493,64,MONTHLY ISSUANCE,2018-04-02,NRI account
1561,66,MONTHLY ISSUANCE,2018-04-01,NRI account
2540,54,MONTHLY ISSUANCE,2018-04-01,Savings account
1249,67,MONTHLY ISSUANCE,2018-03-30,Savings account
95,1,MONTHLY ISSUANCE,2018-03-30,Salary account
1540,1,MONTHLY ISSUANCE,2018-03-29,Salary account
1692,56,MONTHLY ISSUANCE,2018-03-29,Savings account
227,27,MONTHLY ISSUANCE,2018-03-28,Savings account
568,18,MONTHLY ISSUANCE,2018-03-28,Savings account
1254,74,MONTHLY ISSUANCE,2018-03-28,NRI account
608,32,MONTHLY ISSUANCE,2018-03-27,NRI account
1757,75,MONTHLY ISSUANCE,2018-03-27,Salary account
6609,16,MONTHLY ISSUANCE,2018-03-27,NRI account
870,70,MONTHLY ISSUANCE,2018-03-27,Savings account
767,25,MONTHLY ISSUANCE,2018-03-26,NRI account
981,66,MONTHLY ISSUANCE,2018-03-25,NRI account
5541,43,MONTHLY ISSUANCE,2018-03-24,NRI account
1,18,MONTHLY ISSUANCE,2018-03-24,NRI account
1306,1,MONTHLY ISSUANCE,2018-03-22,Savings account
1174,70,MONTHLY ISSUANCE,2018-03-21,NRI account
1261,52,MONTHLY ISSUANCE,2018-03-18,NRI account
2856,25,MONTHLY ISSUANCE,2018-03-18,Salary account
288,25,MONTHLY ISSUANCE,2018-03-18,Savings account
3750,77,MONTHLY ISSUANCE,2018-03-18,Salary account
150,73,MONTHLY ISSUANCE,2018-03-16,NRI account
3402,76,WEEKLY ISSUANCE,2018-03-16,Salary account
2810,66,MONTHLY ISSUANCE,2018-03-16,Savings account
586,54,MONTHLY ISSUANCE,2018-03-16,Savings account
7606,21,MONTHLY ISSUANCE,2018-03-15,NRI account
158,37,MONTHLY ISSUANCE,2018-03-15,Savings account
6397,48,MONTHLY ISSUANCE,2018-03-15,Savings account
7859,52,MONTHLY ISSUANCE,2018-03-14,Savings account
2723,75,MONTHLY ISSUANCE,2018-03-12,Savings account
3230,1,MONTHLY ISSUANCE,2018-03-11,Savings account
3989,19,MONTHLY ISSUANCE,2018-03-11,Salary account
108,53,MONTHLY ISSUANCE,2018-03-10,Savings account
1802,75,MONTHLY ISSUANCE,2018-03-10,Salary account
1108,26,MONTHLY ISSUANCE,2018-03-09,Savings account
3826,34,MONTHLY ISSUANCE,2018-03-05,Salary account
376,25,MONTHLY ISSUANCE,2018-03-05,NRI account
1287,35,MONTHLY ISSUANCE,2018-03-04,NRI account
9897,1,MONTHLY ISSUANCE,2018-03-04,Savings account
30,36,MONTHLY ISSUANCE,2018-03-04,Salary account
2367,28,MONTHLY ISSUANCE,2018-03-04,Salary account
2865,1,MONTHLY ISSUANCE,2018-03-03,NRI account
3014,75,WEEKLY ISSUANCE,2018-03-03,Salary account
2680,46,MONTHLY ISSUANCE,2018-03-03,NRI account
1129,35,MONTHLY ISSUANCE,2018-03-03,Savings account
3233,31,MONTHLY ISSUANCE,2018-03-03,Savings account
190,74,MONTHLY ISSUANCE,2018-03-02,Salary account
3737,34,MONTHLY ISSUANCE,2018-03-01,Savings account
1702,56,MONTHLY ISSUANCE,2018-02-27,Salary account
1778,15,MONTHLY ISSUANCE,2018-02-25,NRI account
2911,33,MONTHLY ISSUANCE,2018-02-25,NRI account
3710,1,MONTHLY ISSUANCE,2018-02-25,Salary account
3753,28,MONTHLY ISSUANCE,2018-02-24,Savings account
763,1,MONTHLY ISSUANCE,2018-02-23,Salary account
4161,1,MONTHLY ISSUANCE,2018-02-23,NRI account
2431,74,MONTHLY ISSUANCE,2018-02-23,Salary account
1633,51,MONTHLY ISSUANCE,2018-02-22,NRI account
2490,22,MONTHLY ISSUANCE,2018-02-21,NRI account
2047,20,MONTHLY ISSUANCE,2018-02-21,NRI account
3839,1,MONTHLY ISSUANCE,2018-02-21,NRI account
10884,65,MONTHLY ISSUANCE,2018-02-20,Savings account
2688,72,MONTHLY ISSUANCE,2018-02-20,Savings account
1772,31,WEEKLY ISSUANCE,2018-02-20,Savings account
781,33,MONTHLY ISSUANCE,2018-02-19,NRI account
1858,72,MONTHLY ISSUANCE,2018-02-18,NRI account
3978,59,MONTHLY ISSUANCE,2018-02-18,Savings account
70,8,MONTHLY ISSUANCE,2018-02-18,Salary account
3297,53,MONTHLY ISSUANCE,2018-02-17,NRI account
607,16,MONTHLY ISSUANCE,2018-02-17,Savings account
3466,64,MONTHLY ISSUANCE,2018-02-16,Salary account
1967,26,WEEKLY ISSUANCE,2018-02-13,NRI account
4727,2,MONTHLY ISSUANCE,2018-02-13,Savings account
3623,59,MONTHLY ISSUANCE,2018-02-12,NRI account
2268,1,MONTHLY ISSUANCE,2018-02-11,Savings account
388,59,MONTHLY ISSUANCE,2018-02-11,NRI account
3817,70,MONTHLY ISSUANCE,2018-02-10,NRI account
3865,50,MONTHLY ISSUANCE,2018-02-09,Savings account
4109,54,MONTHLY ISSUANCE,2018-02-09,Salary account
515,57,MONTHLY ISSUANCE,2018-02-09,NRI account
7614,62,MONTHLY ISSUANCE,2018-02-08,NRI account
8159,26,MONTHLY ISSUANCE,2018-02-08,Salary account
2151,38,MONTHLY ISSUANCE,2018-02-08,Savings account
1889,59,MONTHLY ISSUANCE,2018-02-06,NRI account
789,39,MONTHLY ISSUANCE,2018-02-06,Salary account
2718,29,MONTHLY ISSUANCE,2018-02-05,Salary account
1496,57,MONTHLY ISSUANCE,2018-02-05,Savings account
2968,15,MONTHLY ISSUANCE,2018-02-05,Salary account
4001,54,MONTHLY ISSUANCE,2018-02-04,NRI account
393,46,MONTHLY ISSUANCE,2018-02-04,NRI account
1112,48,MONTHLY ISSUANCE,2018-02-03,Savings account
3583,40,MONTHLY ISSUANCE,2018-02-03,Savings account
3421,31,MONTHLY ISSUANCE,2018-02-01,NRI account
11042,72,MONTHLY ISSUANCE,2018-01-29,Salary account
650,3,MONTHLY ISSUANCE,2018-01-28,Savings account
795,25,MONTHLY ISSUANCE,2018-01-27,Salary account
1548,47,MONTHLY ISSUANCE,2018-01-27,Savings account
2755,20,MONTHLY ISSUANCE,2018-01-26,NRI account
3235,8,MONTHLY ISSUANCE,2018-01-26,Savings account
2111,42,WEEKLY ISSUANCE,2018-01-25,Savings account
1769,39,MONTHLY ISSUANCE,2018-01-25,NRI account
2663,64,MONTHLY ISSUANCE,2018-01-25,NRI account
4103,38,MONTHLY ISSUANCE,2018-01-25,Salary account
5735,52,MONTHLY ISSUANCE,2018-01-25,NRI account
3362,73,MONTHLY ISSUANCE,2018-01-25,Savings account
1914,27,MONTHLY ISSUANCE,2018-01-24,Salary account
2054,1,MONTHLY ISSUANCE,2018-01-24,Savings account
270,27,MONTHLY ISSUANCE,2018-01-23,Savings account
1526,52,MONTHLY ISSUANCE,2018-01-22,Salary account
3841,8,MONTHLY ISSUANCE,2018-01-22,Salary account
9030,72,MONTHLY ISSUANCE,2018-01-21,NRI account
2352,70,MONTHLY ISSUANCE,2018-01-21,NRI account
484,1,MONTHLY ISSUANCE,2018-01-20,Salary account
217,77,MONTHLY ISSUANCE,2018-01-20,Salary account
3777,70,MONTHLY ISSUANCE,2018-01-19,NRI account
2414,1,MONTHLY ISSUANCE,2018-01-19,Savings account
9814,64,WEEKLY ISSUANCE,2018-01-19,Salary account
2681,28,MONTHLY ISSUANCE,2018-01-19,Salary account
2185,67,MONTHLY ISSUANCE,2018-01-18,Salary account
1446,57,MONTHLY ISSUANCE,2018-01-18,Salary account
915,72,MONTHLY ISSUANCE,2018-01-18,Savings account
839,16,MONTHLY ISSUANCE,2018-01-17,Savings account
1625,1,MONTHLY ISSUANCE,2018-01-17,NRI account
2563,48,MONTHLY ISSUANCE,2018-01-17,NRI account
1414,58,MONTHLY ISSUANCE,2018-01-17,Savings account
7562,72,WEEKLY ISSUANCE,2018-01-17,Salary account
3812,72,MONTHLY ISSUANCE,2018-01-16,NRI account
4368,1,MONTHLY ISSUANCE,2018-01-16,Savings account
2729,40,MONTHLY ISSUANCE,2018-01-16,Savings account
2446,3,MONTHLY ISSUANCE,2018-01-16,Savings account
10630,41,MONTHLY ISSUANCE,2018-01-15,Savings account
3981,23,MONTHLY ISSUANCE,2018-01-15,NRI account
3244,56,MONTHLY ISSUANCE,2018-01-14,Salary account
1437,50,MONTHLY ISSUANCE,2018-01-13,Salary account
756,65,MONTHLY ISSUANCE,2018-01-13,Salary account
8092,54,MONTHLY ISSUANCE,2018-01-11,Salary account
2421,18,MONTHLY ISSUANCE,2018-01-11,NRI account
2923,43,MONTHLY ISSUANCE,2018-01-10,Salary account
3641,7,MONTHLY ISSUANCE,2018-01-09,Savings account
5650,10,ISSUANCE AFTER TRANSACTION,2018-01-08,NRI account
1955,49,MONTHLY ISSUANCE,2018-01-07,Savings account
3128,1,MONTHLY ISSUANCE,2018-01-06,Savings account
2978,74,MONTHLY ISSUANCE,2018-01-06,Savings account
3141,1,WEEKLY ISSUANCE,2018-01-06,Salary account
3250,1,MONTHLY ISSUANCE,2018-01-06,NRI account
2163,17,MONTHLY ISSUANCE,2018-01-05,NRI account
2239,25,MONTHLY ISSUANCE,2018-01-05,Salary account
1706,1,MONTHLY ISSUANCE,2018-01-05,Savings account
7795,64,MONTHLY ISSUANCE,2018-01-05,Savings account
2077,29,MONTHLY ISSUANCE,2018-01-04,Savings account
685,37,WEEKLY ISSUANCE,2018-01-04,NRI account
1331,59,MONTHLY ISSUANCE,2018-01-03,NRI account
2355,1,MONTHLY ISSUANCE,2018-01-03,Salary account
3482,70,MONTHLY ISSUANCE,2018-01-03,Savings account
4503,50,MONTHLY ISSUANCE,2018-01-03,NRI account
2322,33,MONTHLY ISSUANCE,2018-01-02,Savings account
3006,64,MONTHLY ISSUANCE,2018-01-01,NRI account
1394,32,MONTHLY ISSUANCE,2017-12-27,Salary account
3621,32,MONTHLY ISSUANCE,2017-12-25,NRI account
1835,74,MONTHLY ISSUANCE,2017-12-24,Salary account
10728,71,MONTHLY ISSUANCE,2017-12-23,NRI account
2384,40,MONTHLY ISSUANCE,2017-12-23,Savings account
3643,1,MONTHLY ISSUANCE,2017-12-22,Salary account
802,15,MONTHLY ISSUANCE,2017-12-20,Salary account
3567,5,MONTHLY ISSUANCE,2017-12-20,Savings account
68,37,ISSUANCE AFTER TRANSACTION,2017-12-20,Salary account
1417,75,MONTHLY ISSUANCE,2017-12-20,Salary account
2524,1,MONTHLY ISSUANCE,2017-12-19,Savings account
3903,58,MONTHLY ISSUANCE,2017-12-19,NRI account
8856,15,MONTHLY ISSUANCE,2017-12-18,Savings account
2808,1,MONTHLY ISSUANCE,2017-12-18,Salary account
5357,70,MONTHLY ISSUANCE,2017-12-18,NRI account
775,1,MONTHLY ISSUANCE,2017-12-18,Savings account
3279,46,WEEKLY ISSUANCE,2017-12-17,NRI account
1011,45,MONTHLY ISSUANCE,2017-12-17,Savings account
359,11,MONTHLY ISSUANCE,2017-12-11,Salary account
2343,68,MONTHLY ISSUANCE,2017-12-09,NRI account
594,54,MONTHLY ISSUANCE,2017-12-09,Salary account
4434,41,MONTHLY ISSUANCE,2017-12-09,Savings account
3489,9,MONTHLY ISSUANCE,2017-12-08,NRI account
3348,4,MONTHLY ISSUANCE,2017-12-08,Savings account
2809,73,MONTHLY ISSUANCE,2017-12-08,NRI account
3364,21,WEEKLY ISSUANCE,2017-12-08,Savings account
2546,1,MONTHLY ISSUANCE,2017-12-08,NRI account
1436,3,MONTHLY ISSUANCE,2017-12-07,Salary account
1307,56,MONTHLY ISSUANCE,2017-12-05,NRI account
2121,64,MONTHLY ISSUANCE,2017-12-05,NRI account
1919,18,MONTHLY ISSUANCE,2017-12-04,Salary account
8411,20,MONTHLY ISSUANCE,2017-12-02,Savings account
3369,8,MONTHLY ISSUANCE,2017-12-01,Savings account
9731,54,ISSUANCE AFTER TRANSACTION,2017-12-01,Savings account
1578,48,MONTHLY ISSUANCE,2017-12-01,Savings account
2027,19,MONTHLY ISSUANCE,2017-11-28,Savings account
1294,71,MONTHLY ISSUANCE,2017-11-27,Salary account
106,63,MONTHLY ISSUANCE,2017-11-27,Salary account
2707,61,MONTHLY ISSUANCE,2017-11-27,Savings account
2028,7,WEEKLY ISSUANCE,2017-11-26,Salary account
3752,1,MONTHLY ISSUANCE,2017-11-25,Salary account
11186,12,MONTHLY ISSUANCE,2017-11-24,Savings account
29,7,MONTHLY ISSUANCE,2017-11-24,Savings account
2044,6,MONTHLY ISSUANCE,2017-11-23,Salary account
449,19,MONTHLY ISSUANCE,2017-11-22,Savings account
2218,19,MONTHLY ISSUANCE,2017-11-21,Savings account
1708,22,MONTHLY ISSUANCE,2017-11-21,Salary account
1583,69,ISSUANCE AFTER TRANSACTION,2017-11-17,NRI account
1554,47,MONTHLY ISSUANCE,2017-11-15,NRI account
5632,5,WEEKLY ISSUANCE,2017-11-15,NRI account
940,37,MONTHLY ISSUANCE,2017-11-15,Salary account
2572,64,ISSUANCE AFTER TRANSACTION,2017-11-13,Savings account
2377,77,MONTHLY ISSUANCE,2017-11-13,Salary account
4476,24,MONTHLY ISSUANCE,2017-11-10,Salary account
4082,49,MONTHLY ISSUANCE,2017-11-08,Savings account
2541,57,MONTHLY ISSUANCE,2017-11-08,Salary account
3576,58,MONTHLY ISSUANCE,2017-11-07,Savings account
3663,67,MONTHLY ISSUANCE,2017-11-06,NRI account
973,54,MONTHLY ISSUANCE,2017-11-05,Salary account
2365,42,MONTHLY ISSUANCE,2017-11-04,Savings account
1168,29,MONTHLY ISSUANCE,2017-11-03,Salary account
960,4,ISSUANCE AFTER TRANSACTION,2017-11-02,Salary account
201,63,MONTHLY ISSUANCE,2017-11-02,Savings account
1993,68,MONTHLY ISSUANCE,2017-10-30,Savings account
1076,1,MONTHLY ISSUANCE,2017-10-30,Salary account
3419,1,MONTHLY ISSUANCE,2017-10-29,NRI account
2536,41,MONTHLY ISSUANCE,2017-10-28,NRI account
1295,15,MONTHLY ISSUANCE,2017-10-28,Salary account
1109,66,MONTHLY ISSUANCE,2017-10-27,Salary account
1441,50,MONTHLY ISSUANCE,2017-10-25,Salary account
1958,40,MONTHLY ISSUANCE,2017-10-24,Salary account
3058,44,MONTHLY ISSUANCE,2017-10-23,Salary account
5422,66,MONTHLY ISSUANCE,2017-10-22,NRI account
988,10,MONTHLY ISSUANCE,2017-10-22,Savings account
2949,1,MONTHLY ISSUANCE,2017-10-21,Salary account
3849,75,MONTHLY ISSUANCE,2017-10-21,NRI account
67,16,MONTHLY ISSUANCE,2017-10-19,NRI account
2790,1,MONTHLY ISSUANCE,2017-10-18,Savings account
3756,39,WEEKLY ISSUANCE,2017-10-17,NRI account
654,63,MONTHLY ISSUANCE,2017-10-16,NRI account
4283,39,MONTHLY ISSUANCE,2017-10-16,Savings account
2924,56,MONTHLY ISSUANCE,2017-10-16,Salary account
3622,53,MONTHLY ISSUANCE,2017-10-15,NRI account
1312,23,MONTHLY ISSUANCE,2017-10-15,Savings account
2742,23,MONTHLY ISSUANCE,2017-10-15,Savings account
8127,37,MONTHLY ISSUANCE,2017-10-13,Savings account
596,31,MONTHLY ISSUANCE,2017-10-13,NRI account
2788,54,MONTHLY ISSUANCE,2017-10-12,NRI account
2463,56,MONTHLY ISSUANCE,2017-10-11,Savings account
3860,4,MONTHLY ISSUANCE,2017-10-11,NRI account
2840,15,MONTHLY ISSUANCE,2017-10-09,NRI account
2430,3,MONTHLY ISSUANCE,2017-10-09,Salary account
1559,14,MONTHLY ISSUANCE,2017-10-08,Salary account
2195,73,MONTHLY ISSUANCE,2017-10-08,Salary account
1205,73,MONTHLY ISSUANCE,2017-10-08,Savings account
2059,37,MONTHLY ISSUANCE,2017-10-08,Savings account
2333,45,MONTHLY ISSUANCE,2017-10-08,NRI account
3074,74,WEEKLY ISSUANCE,2017-10-08,NRI account
3878,23,MONTHLY ISSUANCE,2017-10-07,Salary account
2363,47,MONTHLY ISSUANCE,2017-10-07,Savings account
1421,71,MONTHLY ISSUANCE,2017-10-05,Savings account
1934,46,MONTHLY ISSUANCE,2017-10-05,NRI account
3827,1,MONTHLY ISSUANCE,2017-10-04,NRI account
939,55,MONTHLY ISSUANCE,2017-10-04,Salary account
2905,74,MONTHLY ISSUANCE,2017-10-03,Savings account
2627,76,MONTHLY ISSUANCE,2017-10-02,Savings account
2025,19,MONTHLY ISSUANCE,2017-10-02,Savings account
3975,20,MONTHLY ISSUANCE,2017-10-02,NRI account
11359,61,MONTHLY ISSUANCE,2017-10-01,NRI account
3457,54,MONTHLY ISSUANCE,2017-10-01,Salary account
1333,21,MONTHLY ISSUANCE,2017-09-29,Savings account
1828,1,MONTHLY ISSUANCE,2017-09-28,Savings account
6,51,MONTHLY ISSUANCE,2017-09-27,Salary account
3555,32,MONTHLY ISSUANCE,2017-09-26,Salary account
716,47,MONTHLY ISSUANCE,2017-09-25,Savings account
1352,1,MONTHLY ISSUANCE,2017-09-23,Savings account
851,15,MONTHLY ISSUANCE,2017-09-23,Salary account
1989,48,MONTHLY ISSUANCE,2017-09-21,Salary account
577,29,MONTHLY ISSUANCE,2017-09-20,NRI account
2960,19,MONTHLY ISSUANCE,2017-09-20,Savings account
2267,54,WEEKLY ISSUANCE,2017-09-20,NRI account
3336,51,MONTHLY ISSUANCE,2017-09-19,Salary account
1653,1,MONTHLY ISSUANCE,2017-09-19,NRI account
318,36,MONTHLY ISSUANCE,2017-09-16,Salary account
1301,18,MONTHLY ISSUANCE,2017-09-15,NRI account
3288,54,MONTHLY ISSUANCE,2017-09-15,NRI account
3142,2,MONTHLY ISSUANCE,2017-09-14,NRI account
1878,52,WEEKLY ISSUANCE,2017-09-13,NRI account
3712,3,MONTHLY ISSUANCE,2017-09-13,Salary account
2030,51,MONTHLY ISSUANCE,2017-09-13,NRI account
3869,72,MONTHLY ISSUANCE,2017-09-13,Salary account
1908,20,MONTHLY ISSUANCE,2017-09-13,Savings account
3926,72,MONTHLY ISSUANCE,2017-09-11,NRI account
6321,1,MONTHLY ISSUANCE,2017-09-10,NRI account
518,74,MONTHLY ISSUANCE,2017-09-09,Salary account
3049,61,MONTHLY ISSUANCE,2017-09-08,Salary account
3730,17,MONTHLY ISSUANCE,2017-09-08,Savings account
1714,72,MONTHLY ISSUANCE,2017-09-08,Savings account
1975,19,MONTHLY ISSUANCE,2017-09-07,NRI account
8899,1,WEEKLY ISSUANCE,2017-09-05,NRI account
3478,30,MONTHLY ISSUANCE,2017-09-04,Savings account
7546,43,MONTHLY ISSUANCE,2017-09-03,Savings account
1766,28,MONTHLY ISSUANCE,2017-09-03,NRI account
1292,3,MONTHLY ISSUANCE,2017-09-03,NRI account
3797,64,MONTHLY ISSUANCE,2017-09-03,Savings account
2596,1,MONTHLY ISSUANCE,2017-09-02,NRI account
9006,40,WEEKLY ISSUANCE,2017-09-02,Salary account
3579,53,MONTHLY ISSUANCE,2017-09-02,NRI account
710,25,MONTHLY ISSUANCE,2017-09-02,Savings account
1105,55,MONTHLY ISSUANCE,2017-09-01,Savings account
3608,72,WEEKLY ISSUANCE,2017-08-30,Savings account
7523,63,MONTHLY ISSUANCE,2017-08-29,Savings account
3533,74,MONTHLY ISSUANCE,2017-08-29,Savings account
422,53,WEEKLY ISSUANCE,2017-08-29,NRI account
3226,65,MONTHLY ISSUANCE,2017-08-28,NRI account
3612,70,MONTHLY ISSUANCE,2017-08-27,Savings account
4580,9,MONTHLY ISSUANCE,2017-08-27,Salary account
2401,16,MONTHLY ISSUANCE,2017-08-26,Savings account
3425,70,MONTHLY ISSUANCE,2017-08-24,Salary account
1327,65,MONTHLY ISSUANCE,2017-08-24,Savings account
8776,64,MONTHLY ISSUANCE,2017-08-24,Savings account
2798,70,MONTHLY ISSUANCE,2017-08-24,Savings account
3625,3,MONTHLY ISSUANCE,2017-08-22,Savings account
1911,68,MONTHLY ISSUANCE,2017-08-21,Salary account
635,21,MONTHLY ISSUANCE,2017-08-21,Savings account
4131,5,MONTHLY ISSUANCE,2017-08-19,Savings account
377,70,MONTHLY ISSUANCE,2017-08-19,Savings account
1398,62,MONTHLY ISSUANCE,2017-08-18,Savings account
1246,58,MONTHLY ISSUANCE,2017-08-18,Savings account
1592,38,MONTHLY ISSUANCE,2017-08-18,Salary account
3728,10,MONTHLY ISSUANCE,2017-08-18,NRI account
9192,1,MONTHLY ISSUANCE,2017-08-16,Savings account
1360,71,MONTHLY ISSUANCE,2017-08-14,Savings account
2747,1,MONTHLY ISSUANCE,2017-08-14,Savings account
3017,75,MONTHLY ISSUANCE,2017-08-12,Salary account
3112,38,MONTHLY ISSUANCE,2017-08-12,Savings account
610,74,MONTHLY ISSUANCE,2017-08-11,Salary account
3536,24,MONTHLY ISSUANCE,2017-08-11,Salary account
1017,14,MONTHLY ISSUANCE,2017-08-11,Salary account
1579,57,MONTHLY ISSUANCE,2017-08-09,Salary account
3167,18,MONTHLY ISSUANCE,2017-08-08,Savings account
582,12,MONTHLY ISSUANCE,2017-08-05,Salary account
1848,1,MONTHLY ISSUANCE,2017-08-04,Salary account
3497,76,MONTHLY ISSUANCE,2017-08-02,Salary account
4995,20,WEEKLY ISSUANCE,2017-08-01,Salary account
1022,33,WEEKLY ISSUANCE,2017-08-01,Salary account
1797,24,MONTHLY ISSUANCE,2017-08-01,Salary account
2912,74,MONTHLY ISSUANCE,2017-07-30,Savings account
6738,62,MONTHLY ISSUANCE,2017-07-28,NRI account
2606,1,MONTHLY ISSUANCE,2017-07-27,NRI account
709,19,MONTHLY ISSUANCE,2017-07-25,NRI account
629,31,MONTHLY ISSUANCE,2017-07-25,Salary account
427,8,MONTHLY ISSUANCE,2017-07-24,Savings account
2470,16,MONTHLY ISSUANCE,2017-07-23,Savings account
9627,65,ISSUANCE AFTER TRANSACTION,2017-07-22,NRI account
2654,56,MONTHLY ISSUANCE,2017-07-21,NRI account
662,21,MONTHLY ISSUANCE,2017-07-18,Savings account
2615,68,MONTHLY ISSUANCE,2017-07-17,Savings account
3503,1,MONTHLY ISSUANCE,2017-07-17,NRI account
3921,18,MONTHLY ISSUANCE,2017-07-17,Salary account
2819,35,MONTHLY ISSUANCE,2017-07-16,Salary account
478,58,MONTHLY ISSUANCE,2017-07-16,NRI account
5574,13,WEEKLY ISSUANCE,2017-07-14,NRI account
741,54,MONTHLY ISSUANCE,2017-07-14,Savings account
90,1,MONTHLY ISSUANCE,2017-07-13,NRI account
901,60,MONTHLY ISSUANCE,2017-07-10,NRI account
7765,52,WEEKLY ISSUANCE,2017-07-10,Savings account
1012,65,MONTHLY ISSUANCE,2017-07-09,Savings account
4276,43,MONTHLY ISSUANCE,2017-07-09,Savings account
964,26,MONTHLY ISSUANCE,2017-07-08,Savings account
711,70,MONTHLY ISSUANCE,2017-07-06,Savings account
352,39,MONTHLY ISSUANCE,2017-07-04,Salary account
1291,1,MONTHLY ISSUANCE,2017-07-04,NRI account
161,28,MONTHLY ISSUANCE,2017-07-04,NRI account
200,17,MONTHLY ISSUANCE,2017-07-03,Salary account
2471,6,MONTHLY ISSUANCE,2017-07-03,NRI account
3805,9,MONTHLY ISSUANCE,2017-07-02,Savings account
10093,1,WEEKLY ISSUANCE,2017-07-01,Savings account
3275,74,MONTHLY ISSUANCE,2017-06-29,Salary account
8492,2,MONTHLY ISSUANCE,2017-06-29,Savings account
1938,1,MONTHLY ISSUANCE,2017-06-25,NRI account
1870,10,MONTHLY ISSUANCE,2017-06-25,Savings account
3030,65,MONTHLY ISSUANCE,2017-06-22,NRI account
154,46,MONTHLY ISSUANCE,2017-06-21,Salary account
3160,22,MONTHLY ISSUANCE,2017-06-19,Salary account
